,Title,Question,Answer
490,저혈당이나 당뇨쪽 증상인가요? 호빵맨처럼 힘이 다 빠져나가요,"안녕하세요30대 초반 남성입니다.음주 주 1-2회 정도,흡연 X 금연 4년정도 됬습니다.공복혈당 100정도에 건강검진결과 대사증후군 위험군으로 나와 있습니다.(과체중)최근들어 자주 느끼는 증상이 두가지 있습니다.첫번째입니다.저녁 6시쯤 되면 극심한 허기짐을 느낌니다.이때 간식을 먹어도 허기짐이 빨리 가시지 않고, 뭔가 몇일 굶은거처럼 배가 고파요보통 점심은 1시반 쯤 먹는데요 배불리먹고 중간에 간식도 먹습니다.(초코파이 등등) 참고로 저녁은 8시반 경에 먹습니다.두번째 증상은호빵맨이 아이들에게 머리를 나눠주고 난 뒤처럼 힘이 쭉 빠집니다.거의 그 상태에서는 아무것도 못할 거같을 정도로 힘이 빠져요(살짝 울렁이고 토할것같은 기분이진만 토는 안해요)위 증상 대부분은 저녁에 집에 있을 때 인 것같습니다. 식사하고 좀 쉬면 나아지기도 하구요회복하는게 더딥니다.이게 저혈당이나 당뇨쪽 증상인지, 아니면 다른 문제가 있는지 좀 알려주시면 감사하겠습니다.어느 병원을 가야하는지도 모르겠고 계속 이런증상이 있어서 불안합니다.",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.스트레스가 많아서 부신기능이 좀 떨어지는 것이 아닌가 생각됩니다잠을 충분히 주무시는게 필요합니다  계속되면 진료가 필요합니다
491,머리가 어지러워요,안녕하세요 몇칠전부터 머리가 빙글빙글 돌고요 한쪽이 돌면 바로 반대쪽돌고 그래요 제가 화를좀 내거나 그러면 빙빙 도는거같아요스트레스도 받는거같구요 진짜돌때마다 울고싶어요ㅠ,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.이석증이 아닌가 싶습니다 진료를 받아보시는 것이 좋겠습니다
492,가정에서 할 수 있는 치매예방,부모님의 건강을 걱정하는 자녀입니다노년을 바라보고 계신 부모님을 위해 가정에서 할 수 있는 치매예방법엔 무엇이 있나요?부모님 자의적으로 실천해야하는 것들 말고 다른사람의 도움이나 외부의 2차적인 것들로 부탁드립니다. (확인하는 방법이 불명확하다보면 하시는지 안하시는지 몰라서...)예를들어 냉장고나 현관문에 뇌를 자극할 수 있는 문구나 질문을 만들어 붙여놓는 방법도 도움이 되나요?전문가 이외에 일반가정에서 실질적으로 쓰고 계신 방법도 환영합니다,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.걷기를 꾸준히 하시는것이 중요하고당지수가 낮은 음식 야채위주의 식사가 도움이 될것으로 생각합니다
493,명치? 복장뼈? 너무 아파요 ㅠㅠ,"갈비뼈 시작하는 부분이요. ㅠ 가슴 밑으로 가운데...거기가 너무아파요 누르면 더 아파요.ㅠㅠ안움직이고 가만히 있으면 안아픈데움직이거나 숨을 크게 쉬면 아프구요..막 입에 단침도 고이고 속도 울렁거려요 ㅠㅠ지금은 약간 머리도 띵한거같아요(이건 별로 안심함)참고로 어제 치킨 한조각, 과자 주워먹고 바로 잤어요..체한건가 싶기도한데 이런 적은 처음이라 ㅠㅠㅠ벌써 12시간 넘게 계속 아픈데 왜그러는걸까요?",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.구토 설사는 없나요?  있다면 장염증상입니다속이 편해질때까지 금식하면서 기다려보시는것이 좋겠습니다  점점 심해지면 진료가 필요합니다
494,식도에 통증이 있습니다 뭐라그래야 할지 모르겠는데 뭔가 음식이 뭉쳐서 식도에 걸려있기라도 한 느낌입니다 가슴중앙부터 목 아래쪽까지 아픈데 뭐가,식도에 통증이 있습니다 뭐라그래야 할지 모르겠는데 뭔가 음식이 뭉쳐서 식도에 걸려있기라도 한 느낌입니다 가슴중앙부터 목 아래쪽까지 아픈데 뭐가 문제일까요 단순히 급체일까요 병원 꼭 가봐야 하는걸까요....,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.진료를 받아보시는 것이 좋겠습니다 삼킬떄 아픈것인가요?
495,"근력..힘약화,변비,복부통증,불면증","23살 여자인데요근력..힘약화,변비,복부통증(처음에는배꼽아래쪽만아팠는데..요새는..뼈?아래쪽까지아파요 매일 아픈것도 아니고 그냥...일상생활 하다보면 갑자기 아파져요 배아픈게 배뇨통때문인줄알았는데..그건다른건가봐요..)불면증도있고요 대변누고 다 안나온거같은 느낌이있어서..좀앉아있으면...그냥안나오고..닦으면 어쩔땐피가,어쩔때는 뭔가다른게묻고..밥을 월래는1공기 먹었는데..요새는반먹구버릴적도로..식욕이떨어지고..(심지어치킨사도별로못먹...ㅠㅠㅠ)아파서 진짜병원가서왜아픈지듣고싶은데...안파지는게나으니까...병원가야하면 어디로가야 하나요?",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이불편하시겠네요  가정의학과진료를 받아보시는것이 어떨까요?
496,생리불순고민입니다,고2 여학생입니다중학생때부터 생리가 불규칙하긴했는데밥도 잘 거르고 잠도 늦게자고 그러긴한데 왜 안할까요 키는 155 몸무게 54임니다 ㅠㅠ중학생때 병원가서 검사를해봤는데 아무이상이없다고하더라구요지금 다시 가보면 또 검사 결과가 다르게 나올까요?ㅈㅇ를 자주하긴하는데 (문지르는거)이거랑 관련이있을까요? ㅠㅠ,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.생리주기가 불규칙한 원인은 아직 정확하게 알수가 없습니다  문지름과는 상관 없어보입니다좋은 생활습관을 가져보세요
497,목에서 노랑알갱이가 나와요ㅠㅠ 사람들은 입 주변에서 나오는데 전 목 안에서 나와요ㅠ 편도결석 이라는데 편도결석이 목 안에서 위로 올라오는 건가요? 노랑색알갱이가 조금만 만져도 부서지고 냄새 오지게 나요 왜 그런가요ㅠㅠ,NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.편도 결석이 맞는것 같습니다
498,가운데랑 넷번째 손가락이 안펴져요,군대에서 왼손 가운데랑 넷번째 손가락 힘줄파열 이랑 인대 손상 되었고 군병원에서 진단 할 수 없고 치료할 수 없다고 했고 어떻게 하나요?그래서 일반병원을 갔고 그 병명을 받고일반병원에서 힘줄 강화 주사 맞았고 도수치료도 했지만 별 효과 없습니다 또한 일반병원에서 지금 이 상태에 손에 근육강직도 왔다고 한데요 어떻게 하면 되나요? 지금은 군대 안에 있는 상태이고 보조기 두개만 끼고 다니고 있고 너무 아프고 저리고 때려서 진정시키는 경우가 있습니다,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.파열된 이유가 무엇일까요?지금은 치료에 집중할수 있는 상태가아니어서 답답하네요  복무가 불가능하면 전역이라도 해서 치료받으셔야하는것은 아닌가 싶습니다​
499,저희 엄마가 발톱에 한 2주전부터? 저렇게 검은멍? 점 같은게 생겼어요 .. 흑색종 같은거는 아니겠죠??,NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.흑색종은 아닌듯 합니다 육안적인 진찰로는 부족하니 피부과 진료가 필요합니다
500,"저희 엄마가 갱년기가 왔는데, 이번에 병원에가서 피검사를 했더니 중성지방도 높게 나오고 나쁜콜레스트롤도 150이라고 나와서 약을 추천받았는데 운","저희 엄마가 갱년기가 왔는데, 이번에 병원에가서 피검사를 했더니 중성지방도 높게 나오고 나쁜콜레스트롤도 150이라고 나와서 약을 추천받았는데 운동이랑 식단관리만으로는 부족할까요? 약을 꼭 드셔야 할까요?? 감사합니다",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.혈압이나 나이가 >55 흡연  고밀도 콜레스테롤이 낮고  집안에  조기 심혈관질환의 과거력이 없다고 하면  약안드시고 열심히 노력하고2-3개월후에 검사결과에 따라서 치료방향을 재설정 할수 있습니다
501,손바닥이 하애졌다가 빨개졌다가 반복할때가 있는데 왜그런건가요??,NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.어떨때 하얗게 되고 어떨때 빨개지는지요?  혈관이  온도에 민감하면 그럴수 있습니다
502,어깨골격이 넓어질수있나요?,원래 어깨가 넓지 않았고 그렇게 느낀적도한번도 없었는데어느날 보니까 어깨가 넓어져 있더라고요 평균보다더 어깨가더 넓더라구요 그때가 성장기였는데 운동안하고도 어깨가 넓어질수 있나요?ㅠㅠ진짜 콤플렉스입니다(어깨가 좁아질수 있는 방법이 없을까요?ㅠㅠ),안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.저는 어깨가 너무 좁은게  컴플렉스인데...  부럽원래 골격이 좀 큰 분은 아닌가 싶습니다별로 방법이 없는것 같습니다
503,피로 증세와 졸림 증세 좀 해결해주세요.,"요즘 공부 할 때 자꾸 피로증세와 졸림증세가 나타납니다,좀 해결주세요.",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 힘드시겠네요  너무 공부만해서 체력이 떨어지면서 그러실수 있습니다  시간내셔서  운동을 좀 해보세요잠은 충분히 주무시죠?
504,잘때마다 다리가 쑤셔요,안녕하세요 22살 입니다 .제목에 있는 그대로 잠을 잘려고 하면 항상 몸살기운이 심한것처럼 다리가 쑤십니다.특히나 상반신은 멀쩡한데.. 하반신만 쑤시는게 심해서 잠을 설칩니다. 길어야 마니 자봐야 2시간 정도요...대체 왜 그럴꺼요.. 다리를 오래 서서 일하는것이 아니고 .. 이럴때 어떻게 해야할까요다리만 쑤시는 뿐 그외엔 문제가 없는데 병원갈 정도로 심할까요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 힘드시죠?  하지 불안 증후군이 아닌가 싶습니다   진료를 받아보셔요
505,(변비약) '마그밀'과 '아락실'중에서 어느 것이 더 순해요? 왜 그렇죠?,NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.둘중어느것이 순하다 이렇게 말씀드리기 어렵지만  아락실이 좀더  순할것 같아요 작용기전이 서로 다른 약입니다
506,고1 남자 목소리,안녕하세요 저는 고 1 남학생입니다. 요즘 제 목소리가 고민입니다. 저는 또래 아이들보다 성장 속도가 빨랐습니다(그렇다고 현재 다른애들보다 키나 덩치가 큰것은 아님) 단지 2차 성징이나 급성장기가 조금 일찍 왔을 뿐입니다 그래서 변성기도 중 1-중 2초반에 온것 같았습니다그 시기에 말하다가 목소리가 갑자기 꺽이는 등 변성기의 징조가 나타났었구요..하지만 그 시기가 지났는데도 여전히 목소리가 가볍습니다. 초등학생 때부터 친구들도 제 목소리가 거의 안 변했다고 합니다 그 목에 있는 성대?도 튀어나오지 않았고요요즘 한창 연애에 관심이 많을 나이라 이런 목소리가 약간 스트레스로 다가오네요..여사친이랑 전화할 때도 그렇고 노래방 가서도 그렇구요...여자들은 낮고 무거운 분위기의 목소리를 좋아하는데 전 가벼운 목소리를 갖고 있어서 걱정입니다. 목소리를 조금이나마 바꿀 방법은 있나요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.목소리를 바꾸는 방법은 발성습관을 바꾸는 방법이있는데  쉽지는 않고 훈련을 많이 받아야 합니다  목소리를 치료하는  클리닉이 있으니 알아보세요
507,"손,다리떨림과 몸에힘이안들어가요","며칠전부터 살이빠지고 몸이자주피로하며 밤에잠들기가힘들어요 근데오늘좀걸었더니 다리가떨리며 몸에힘이안들어갑니다 관련된병이나 혹은 이유, 원인이 있을까요?아직 십대이며 이전에 극심한 다이어트를 한 적이 있으나 요새는 한두 끼니를 챙기면서 이따금 단것을 먹습니다",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.극심한 다이어트를 하신게 언제 인가요  최근이라면 지금 불편한 증상을 일으킬수 있다고 생각이 됩니다
508,발톱에 점 흑색종인가요?,발톱에 점이 하나 낫는데 혹시 흑생종인가요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.흑색종은 아닌것 같긴 하지만 육안적인 진찰만으로는 부족해서  피부과 진료를 권해드립니다
509,코로나증상,"열은 안나는데(36.5) 오한인지 근육통인지 자꾸 몸이 떨려요..코로나일까요ㅠ 기침도 안하고 설사,인후통은 없습니다..냉방병증상은 뭔가요?","안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.냉방 중인 사무실이나 집 등에서 오랜 시간 머물 때 나타나는 가벼운 감기, 두통, 근육통, 권태감, 소화불량 증상이 나타날수 있습니다"
510,잠을 자다가 가끔 엄청 독한 냄새때문에 잠에서 깨어납니다.,안녕 하세요.저는 60대의 남성 입니다.몇년 전부터 밤에 잠을자다가  독한 냄새에 숨이막혀 깨어나곤 합니다.일어나서 창을 열고 환기도 시키고  잠자리를 옮겨도 쉽게 없어지지않습니다.그런대 함께 생활하는 다른 사람들은  전혀 냄새를 느끼지 못하는데  이런것도 일종의 정신질환 인가요.냄새가 너무 독해서 때로는 질식할것 같은데 가상으로 느끼는 냄새도 뇌가 사실이라고 믿으면  인체에 해가 되나요. 정신질환의 일종 이라면 치료방법과 치료센터를 추천 바랍니다.감사 합니다.,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 힘드시겠네요  정신건강의학과  진료 상담이 필요하실것 같습니다  빨리 회복하세요
